Iteration	Posterior	Likelihood	Prior	r1	r2
149000	-2.88497	-8.8126	5.92763	0.000219593	0.002972315
149500	-7.2871	-12.426	5.13888	0.001897798	0.04073142
150000	-9.17832	-12.6556	3.47728	0.003527379	0.122182
150500	-4.45196	-10.2764	5.82445	0.0003020366	0.00804867
151000	-3.7618	-9.60966	5.84786	0.0002153882	0.006965015
151500	-8.03894	-12.8122	4.77326	0.004055477	0.05685469
152000	-2.09234	-8.00241	5.91007	7.674295e-05	0.003993138
152500	-2.317	-8.25498	5.93798	0.0001323799	0.002541934
153000	-8.82222	-14.7443	5.92205	0.001201429	0.002269292
153500	-7.25504	-12.9956	5.74052	0.001222911	0.01132446
154000	-7.43112	-12.4732	5.04208	0.001673983	0.04579504
154500	-7.95083	-12.4819	4.53111	0.003693781	0.06932399
155000	-3.67121	-9.58178	5.91058	0.0003462045	0.003698262
155500	-5.24646	-11.0765	5.83002	0.0005843813	0.007487912
156000	-10.6749	-13.6386	2.96376	0.002257201	0.1491278
156500	-3.1527	-9.0416	5.8889	0.0002223873	0.004905661
157000	-7.30348	-12.8213	5.5178	0.001681938	0.02200148
157500	-4.77439	-10.5705	5.79608	0.0001946154	0.009574711
158000	-2.04342	-7.93492	5.89149	1.749144e-05	0.004980989
158500	-5.63356	-11.4073	5.77371	0.0005569037	0.01033088
159000	-8.87553	-12.5998	3.72431	0.00654635	0.1068113
159500	-10.6522	-14.4822	3.82999	0.01174696	0.09632682
160000	-9.94593	-13.2106	3.26464	0.01076933	0.1255721
160500	-6.23222	-11.9399	5.70766	0.0006995016	0.01349054
161000	-7.89438	-12.5163	4.62194	0.003634974	0.06484148
161500	-1.72656	-7.63345	5.90689	7.674234e-06	0.004220958
162000	-7.98681	-12.5006	4.51375	0.002494663	0.07139104
162500	-7.81662	-12.477	4.66037	0.002340838	0.06421389
163000	-7.12912	-12.4542	5.32505	0.001185124	0.03213558
163500	-4.85568	-10.6647	5.80907	0.0003664401	0.008753531
164000	-8.7559	-13.6341	4.87818	0.005009613	0.05065458
164500	-8.26124	-12.4501	4.1889	0.004279649	0.08584836
165000	-3.93902	-9.75497	5.81595	9.670805e-06	0.008766251
165500	-2.12915	-8.01862	5.88946	2.658375e-05	0.005073433
166000	-2.20588	-8.13539	5.92951	0.0001165911	0.002981009
166500	-3.06494	-8.99414	5.9292	0.0002472577	0.002866081
167000	-7.42646	-12.4754	5.04894	0.002373651	0.0447528
167500	-9.86959	-12.4477	2.5781	0.00805094	0.1626172
168000	-8.2708	-12.4446	4.17379	0.004250029	0.08663349
168500	-7.24227	-12.4297	5.18739	0.001841889	0.03836169
169000	-11.3752	-13.4403	2.06504	0.01670955	0.1796116
169500	-10.1606	-13.9358	3.7752	0.010745	0.1000681
170000	-9.83647	-14.0121	4.17565	0.008958666	0.08183217
170500	-3.11158	-8.95797	5.84638	2.321937e-05	0.007230924
171000	-8.83004	-13.0325	4.20248	0.006601797	0.08284741
171500	-9.8927	-12.4933	2.60057	0.005794759	0.1637502
172000	-2.52337	-8.40512	5.88175	7.582216e-05	0.005409827
172500	-2.30721	-8.26563	5.95843	9.807262e-05	0.001553822
173000	-1.70949	-7.66377	5.95428	3.254805e-05	0.001826881
173500	-3.0283	-8.92001	5.89171	0.0002048179	0.004782945
174000	-4.88366	-10.8587	5.97505	0.0003777869	0.0004429172
174500	-9.1905	-13.3901	4.19959	0.007509799	0.0820841
175000	-8.20726	-12.4292	4.22191	0.003631872	0.08484587
175500	-13.9217	-12.4806	-1.4411	0.01875221	0.3528758
176000	-9.03931	-13.5891	4.54979	0.006404428	0.06567952
176500	-3.67986	-9.63211	5.95224	0.0003051379	0.001655902
177000	-8.93299	-13.4754	4.54245	0.001175795	0.07127501
177500	-7.6401	-12.7729	5.13279	0.002809374	0.04012438
178000	-10.3136	-12.6026	2.28901	0.005482718	0.1796402
178500	-2.60801	-8.57466	5.96665	0.0001005973	0.00114021
179000	-13.0829	-13.2196	0.136749	0.02319661	0.2695392
179500	-2.96348	-8.86633	5.90285	0.0002140083	0.004216962
180000	-10.9788	-12.6401	1.66132	0.01291598	0.2035911
180500	-12.9743	-13.0417	0.0674288	0.02194341	0.2742584
181000	-7.28339	-12.6168	5.33343	0.001972455	0.03092933
181500	-3.4196	-9.32938	5.90977	0.0003017975	0.003782767
182000	-7.76703	-12.4755	4.70847	0.003212592	0.06093718
182500	-2.44771	-8.31742	5.86971	4.264952e-06	0.006083537
183000	-1.56267	-7.5133	5.95063	1.910348e-05	0.002022556
183500	-8.61574	-12.4296	3.81388	0.004754225	0.104125
184000	-2.71695	-8.59298	5.87604	9.348316e-05	0.005677939
184500	-5.45806	-11.2247	5.76663	6.427772e-05	0.01117727
185000	-8.95839	-12.4303	3.47189	0.005118154	0.1208603
185500	-5.44407	-11.2109	5.76679	8.20784e-05	0.01115158
186000	-5.3083	-11.2624	5.95413	0.0005636558	0.001302886
186500	-3.76333	-9.60498	5.84165	0.0001812074	0.007309704
187000	-1.67417	-7.62983	5.95566	2.535391e-05	0.00176481
187500	-4.79717	-10.653	5.85586	0.000514233	0.006265849
188000	-7.52797	-12.5056	4.97758	0.002662731	0.04803135
188500	-3.97715	-9.83448	5.85734	0.0003124818	0.006393926
189000	-7.66144	-13.0161	5.35469	0.002375495	0.02946306
189500	-10.7877	-13.4912	2.70348	0.01420494	0.1501941
190000	-2.38063	-8.31518	5.93455	0.0001427328	0.002702866
190500	-8.25985	-12.4372	4.17733	0.00354466	0.08716218
191000	-2.54128	-8.46612	5.92485	0.0001658418	0.003165105
191500	-6.64631	-12.3062	5.65988	0.0004338619	0.01614536
192000	-8.42743	-12.4669	4.03949	0.003505484	0.09409344
192500	-8.96988	-14.0528	5.0829	0.004533877	0.04089445
193000	-8.36055	-12.5057	4.14514	0.003092377	0.08922404
193500	-2.87201	-8.85149	5.97948	2.110058e-05	0.0005778923
194000	-4.65644	-10.559	5.90258	0.0005236259	0.003920559
194500	-2.31892	-8.25726	5.93834	0.0001324809	0.0025238
195000	-7.65467	-12.7472	5.09254	0.001159248	0.04378716
195500	-9.32771	-12.5924	3.26464	0.007822681	0.1285186
196000	-8.11069	-12.4314	4.32067	0.003699447	0.07984037
196500	-1.46874	-7.41906	5.95032	7.123832e-06	0.00205017
197000	-3.33759	-9.30132	5.96373	0.0002090763	0.001177779
197500	-8.64178	-12.9679	4.32612	0.005978176	0.07728895
198000	-7.45461	-12.8817	5.42704	0.002007788	0.02621328
198500	-9.16466	-13.7448	4.58014	0.006533188	0.06403291
199000	-7.31406	-12.5237	5.20967	0.002121811	0.03696787
199500	-2.29581	-8.17988	5.88407	3.883639e-05	0.005331079
200000	-7.48382	-12.9222	5.4384	0.000609673	0.02704344
200500	-11.8507	-12.5141	0.663424	0.008810296	0.2575917
201000	-3.09463	-9.03204	5.93741	0.000246537	0.002456346
201500	-3.36435	-9.23146	5.86711	0.000200972	0.006016856
202000	-8.82654	-12.511	3.68447	0.006079761	0.1092701
202500	-3.23753	-9.17034	5.93281	0.0002721886	0.002660722
203000	-7.61744	-12.4456	4.82816	0.002735806	0.0554292
203500	-7.67938	-12.4374	4.75799	0.002820997	0.05885262
204000	-4.11863	-10.0798	5.96113	0.0003374494	0.001179267
204500	-8.4017	-12.4993	4.09764	0.003204058	0.09148737
205000	-1.71776	-7.66151	5.94376	4.582791e-05	0.002339573
205500	-10.1882	-12.4724	2.28423	0.006582247	0.1787793
206000	-3.46242	-9.38344	5.92102	0.0003124672	0.003209833
206500	-9.82589	-12.5496	2.72374	0.009001007	0.1543853
207000	-11.2647	-12.5804	1.31575	0.01327117	0.2205144
