Iteration	Posterior	Likelihood	Prior	r12	r14	r15	r2	r3	r5	r8	r9
289500	-3.7758	-19.5967	15.8209	0.07604173	0.001020903	0.001362774	0.02773408	0.03506194	0.01206736	0.2048738	0.04908756
290000	-4.48246	-21.1065	16.624	0.09621505	0.003612977	0.002538517	0.05498323	0.01090704	0.0355548	0.1071675	0.05611347
290500	-5.66463	-19.3069	13.6423	0.1610923	0.001639266	0.002278869	0.04457992	0.0352255	0.1677821	0.07440967	0.02917242
291000	-1.38372	-18.8236	17.4399	0.1853815	0.0004359206	0.007233099	0.01296416	0.01798185	0.03904626	0.05368387	0.009573365
291500	-2.55353	-19.454	16.9004	0.05640213	0.0008378485	0.001882812	0.02135567	0.1200852	0.03932182	0.07317171	0.04021325
292000	-2.00801	-19.9064	17.8983	0.04356328	0.001020333	0.002099088	0.036807	0.03496674	0.01322006	0.08171603	0.08998305
292500	-7.65851	-23.5628	15.9043	0.002540991	0.00622476	0.001488208	0.02237951	0.05959109	0.03159157	0.2350984	0.04416235
293000	-7.16685	-21.0042	13.8373	0.2491075	0.0009937105	0.007970326	0.04130356	0.1118075	0.03937092	0.007123888	0.04875033
293500	-5.46149	-20.7509	15.2895	0.04736436	0.005274274	0.001598476	0.004098683	0.08041074	0.05599515	0.1725212	0.06655751
294000	-11.1142	-21.3947	10.2806	0.04329607	0.001294895	0.008639185	0.246874	0.06770878	0.002033955	0.1965692	0.1178485
294500	-7.01779	-18.5475	11.5297	0.3462221	0.0006386343	0.01031482	0.002845077	0.05854519	0.1102435	0.06086113	0.0321392
295000	-9.30166	-19.6951	10.3935	0.26346	0.002819145	0.01432206	0.02991483	0.08209836	0.04786647	0.2079226	0.03021492
295500	-2.72117	-19.9859	17.2647	0.05912385	0.001402659	0.001502538	0.001521761	0.02101766	0.1417251	0.07967916	0.02908481
296000	-10.1732	-23.3299	13.1567	0.110556	0.02070676	0.00289344	0.02079308	0.08753624	0.02199885	0.2724833	0.003488609
296500	-0.44598	-18.669	18.223	0.0002197404	3.332056e-05	0.001208567	0.02924821	0.04497988	0.002680975	0.152942	0.05582971
297000	-3.4283	-20.0076	16.5793	0.04733249	0.001235863	0.002814417	0.07014757	0.0285209	0.01867712	0.1069526	0.0936474
297500	-5.61809	-21.2382	15.6201	0.1878184	0.0005026758	0.0117204	0.07972216	0.04602276	0.05856615	0.01334036	0.01959688
298000	-2.35903	-20.919	18.5599	0.08671819	7.101286e-05	0.009324897	0.002233176	0.06098315	0.03630579	0.06180382	0.01285663
298500	-0.684721	-18.4407	17.756	0.1946478	0.0002113315	0.007320689	0.01005872	0.01181098	0.03066103	0.04793616	0.007844858
299000	-2.36709	-20.7152	18.3481	0.04551498	0.001481587	0.002708328	0.04492393	0.06400335	0.03959037	0.05133087	0.03133395
299500	-1.0701	-18.873	17.8029	0.001205541	0.0001677157	0.001297363	0.05657163	0.0365479	0.006994424	0.1546048	0.05075917
300000	0.125176	-18.7447	18.8698	0.1020187	0.0001254254	0.002179039	0.003512078	0.05917155	0.03610912	0.007396688	0.04428802
300500	1.46578	-18.5084	19.9742	0.03339816	9.691769e-05	0.001069136	0.006552778	0.04554583	0.0427136	0.000617243	0.06958936
301000	-2.97001	-19.3872	16.4172	0.07919198	0.0004361925	0.000326215	0.02247632	0.06001491	0.1182761	0.0004024125	0.0963112
301500	-3.07007	-19.1748	16.1048	0.04194497	0.0001305408	0.001627457	0.05868954	0.004384492	0.1621095	0.07506473	0.04910247
302000	-4.62168	-20.4142	15.7925	0.1825797	0.0003673715	0.002689676	0.01515284	0.09900597	0.029728	0.04218028	0.03696185
302500	-10.7342	-19.9377	9.20356	0.0878813	0.001596526	0.004280759	0.006354659	0.1869677	0.2705098	0.03101389	0.1495104
303000	0.558851	-20.524	21.0828	0.04897969	0.0002782922	0.00223703	0.03917581	0.005338266	0.02862833	0.01037354	0.00914014
303500	2.46634	-18.8274	21.2937	0.004232753	0.001354267	0.000299807	0.02050242	0.01811978	0.01252396	0.0671173	0.009455792
304000	-10.2805	-21.0081	10.7277	0.1477241	0.008357449	0.006506268	0.02480649	0.146334	0.1308448	0.1705759	0.02676137
304500	-2.04286	-18.8656	16.8228	0.05713814	0.001617283	0.0008191467	0.002445027	0.03577613	0.0008591283	0.1811156	0.07738383
305000	-3.01537	-19.5786	16.5633	0.04419832	0.002155453	0.0003951518	0.006599469	0.1408868	0.06829688	0.05073755	0.05685959
305500	-4.7827	-20.0755	15.2928	0.01398248	0.0007396732	0.002427303	0.1144378	0.04415024	0.05199598	0.1709663	0.03495297
306000	-9.17686	-18.9873	9.81048	0.1408807	0.0004330195	0.006027153	0.07426628	0.047264	0.1410085	0.1930259	0.1048632
306500	-4.65472	-19.2521	14.5973	0.1773616	0.001378184	0.003365938	0.04298998	0.05760691	0.1515775	0.0179151	0.01623042
307000	-6.31446	-19.3535	13.039	0.04187209	0.001476839	0.002300322	0.01791045	0.08977539	0.1754327	0.1835304	0.03404277
307500	-5.39024	-20.434	15.0438	0.1124813	0.002773348	0.003731274	0.02916491	0.1481969	0.08050073	0.05276265	0.01649299
308000	-8.03251	-21.6647	13.6322	0.1137804	0.005218721	0.002120031	0.005301541	0.2363987	0.1110286	0.01249277	0.03034325
308500	2.64449	-17.4917	20.1362	0.01020727	0.000330733	0.0001514371	0.01965804	0.0279629	0.05920708	0.04844799	0.02551555
309000	-1.15368	-19.4463	18.2927	0.07177057	0.0009824619	0.001633628	0.008688055	0.0390288	0.03598704	0.05267696	0.07289227
309500	-6.3218	-21.024	14.7022	0.01666656	0.002351201	0.002912495	0.0542801	0.02848042	0.04245125	0.1614007	0.1546397
310000	-4.25898	-20.5268	16.2678	0.1081776	0.002026484	0.005644429	0.01693174	0.01615343	0.08846025	0.1264489	0.02105921
310500	-4.16457	-21.2585	17.0939	0.07806536	0.0007282726	0.0004783208	0.06373071	0.01139236	0.101383	0.02102113	0.06679636
311000	-2.97678	-19.737	16.7602	0.07471667	0.0001764	0.003368658	0.07806139	0.06731886	0.002432398	0.08196768	0.05223904
311500	0.977845	-18.5489	19.5268	0.004593106	0.0001768821	0.0007629239	0.006301209	0.02568151	0.104125	0.03876786	0.04154569
312000	-3.01037	-19.063	16.0526	0.2435639	9.062017e-05	0.01463555	0.01357193	0.01743399	0.05946485	0.0356719	0.01122998
312500	-1.27022	-19.3645	18.0943	0.03043227	0.001451288	0.0004524566	0.02715726	0.06565443	0.05099557	0.07098403	0.04645306
313000	-5.00542	-21.1062	16.1008	0.05833102	0.0004316128	0.003918111	0.06164464	0.02931612	0.1214873	0.0535548	0.06456958
313500	-7.44119	-21.3281	13.887	0.1255911	0.002630567	0.008392907	0.009529659	0.02640855	0.115612	0.1900204	0.02575975
314000	0.718144	-19.3181	20.0362	0.05528936	0.0008242483	0.0008192823	0.02380659	0.01528767	0.05440142	0.0321796	0.01387322
314500	-7.40675	-24.0396	16.6328	0.1118167	0.004467853	0.01067955	0.06406365	0.04067318	0.001693479	0.08944275	0.04381562
315000	-3.89297	-21.0896	17.1967	0.03542262	0.003332134	0.001737745	0.04603523	0.09560099	0.01564734	0.09350808	0.04717533
315500	-1.1498	-19.3263	18.1765	0.07597729	0.001324616	0.003116348	0.03086542	0.01970385	0.03491694	0.101641	0.02192181
316000	-6.77338	-20.6591	13.8857	0.1661888	0.003990687	0.004906018	0.1134257	0.01214079	0.07307461	0.1153613	0.01492017
316500	-2.9502	-20.2214	17.2712	0.1494418	2.420212e-05	0.003815865	0.07491993	0.02004225	0.02189565	0.02563399	0.03896075
317000	-0.917107	-19.4278	18.5107	0.1645754	0.0002735321	0.009811895	0.00238388	0.03650405	0.0009353347	0.03627736	0.02199599
317500	1.17598	-20.334	21.51	0.00591159	0.0003707417	0.001113416	0.02296606	0.01437221	0.0333771	0.03306939	0.01161129
318000	-4.71843	-19.5119	14.7934	0.1254164	0.002901164	0.007028607	0.02098807	0.0154117	0.0001929814	0.2588797	0.02780285
318500	-4.37462	-19.901	15.5264	0.06712777	0.0005205288	0.003551987	0.02155957	0.05036333	0.06957466	0.1100199	0.09925462
319000	-6.63896	-18.7325	12.0935	0.09538771	0.0007957213	0.003282493	0.03892079	0.03173036	0.05426367	0.2790813	0.09015425
319500	-3.15783	-20.5525	17.3946	0.1264832	0.002381246	0.003532285	0.01995589	0.04647339	0.02730191	0.06004791	0.04238463
320000	-4.22966	-19.2436	15.014	0.3009744	0.0002363131	0.01105075	0.01339619	0.01873457	0.01880773	0.0769679	0.007425796
320500	-1.30187	-19.9615	18.6597	0.01254083	0.000668957	0.0001793744	0.006065335	0.04782647	0.03552744	0.003038376	0.159463
321000	-2.63607	-21.306	18.6699	0.007893073	0.0001006978	0.001038157	0.1635119	0.01501863	0.04349856	0.02805499	0.005680857
321500	0.919884	-16.939	17.8588	0.01611727	2.543996e-05	5.144714e-05	0.007436062	0.1183002	0.06613563	0.01140941	0.08587527
322000	-0.74527	-19.7701	19.0249	0.01483637	0.002082411	3.002529e-05	0.007937001	0.08225306	0.009961666	0.05154395	0.07840571
322500	-7.62163	-21.4382	13.8166	0.03923251	0.00892192	0.002414505	0.1133206	0.02836705	0.03634434	0.2114239	0.06743837
323000	2.72202	-18.6694	21.3914	0.04948937	0.0001734986	0.001716816	0.009695898	0.002260718	0.03992627	0.01922732	0.006233423
323500	-3.81871	-21.35	17.5313	0.1671052	0.002368266	0.001207181	0.02648787	0.01972372	0.05531294	0.04318724	0.006334636
324000	-1.28756	-19.0584	17.7708	0.140449	0.0004302251	0.005922326	0.0176757	0.03660038	0.07260236	0.01719544	0.01887578
324500	-5.3322	-19.9	14.5678	0.09403282	0.001526772	0.0003102962	0.02214233	0.0479601	0.1406895	0.1465501	0.01668965
325000	-3.35755	-20.5287	17.1711	0.01362509	0.001589586	0.0004857548	0.0441528	0.1080975	0.09601897	0.0373077	0.03845803
325500	-12.5067	-20.9763	8.46968	0.2967749	0.00197637	0.02124598	0.08047882	0.1431552	0.06830358	0.09168637	0.07118769
326000	-2.04234	-19.6939	17.6515	0.01453759	0.0009681923	0.0003702833	0.03833786	0.1000805	0.0587381	0.08849616	0.01418807
326500	-1.4535	-19.7478	18.2943	0.05392502	5.682689e-05	0.001026239	0.03499202	0.08335641	0.03574301	0.02359794	0.05088055
327000	0.0894083	-21.0673	21.1567	0.05704202	0.001474723	0.001245324	0.0071421	0.01602859	0.01316866	0.02567179	0.01868576
327500	-5.34822	-18.8584	13.5102	0.08119299	0.0005009969	0.0002233915	0.002996522	0.01467642	0.2981433	0.08556398	0.03948394
328000	-8.94237	-20.8408	11.8984	0.1429599	0.0009482364	0.00593762	0.2561214	0.0269449	0.0583351	0.0798318	0.03229476
328500	0.768282	-18.9399	19.7082	0.04162705	0.0004683322	0.000596317	0.006158808	0.05123487	0.0305441	0.006777868	0.075476
329000	2.26978	-18.819	21.0888	0.02815446	0.0006222951	0.0001994283	0.00385568	0.04576697	0.0538534	0.0003980189	0.01100449
329500	-1.98221	-20.0231	18.0409	0.06315007	0.0003709955	0.002263536	0.06897104	0.0311633	0.03409685	0.08150891	0.01472376
330000	-0.508506	-20.8728	20.3643	0.05639482	0.0001680832	0.003263459	0.02081367	0.007019319	0.04209023	0.02552723	0.02480215
330500	0.0687116	-18.9541	19.0228	0.01744303	0.0002291531	0.00058313	0.003759379	0.1095	0.07895957	0.01758648	0.0190925
331000	-7.54658	-22.2624	14.7158	0.1727954	0.004410629	0.004438353	0.01250729	0.08273136	0.02864979	0.05900675	0.09796309
331500	-6.21957	-20.5455	14.326	0.1250408	0.0002389188	0.006727951	0.1711345	0.02637184	0.01651131	0.0806614	0.05530857
332000	-5.8274	-21.2024	15.375	0.1988296	0.002651891	0.002047366	0.02537737	0.00268568	0.00574428	0.1780264	0.01418202
332500	-3.71705	-19.3763	15.6592	0.01168491	0.002246197	0.0003048142	0.05547852	0.01223023	0.1393517	0.1612449	0.03279137
333000	-6.71585	-22.5564	15.8405	0.1332842	0.001269948	0.005788788	0.102282	0.02892298	0.08188324	0.01968385	0.033152
333500	0.804584	-19.4394	20.244	0.01721187	4.626745e-05	0.001696373	0.005876888	0.03129685	0.01717061	0.07939412	0.03339832
334000	-6.81218	-19.0271	12.2149	0.1770206	0.001114116	0.004330929	0.06778386	0.0004843733	0.151305	0.1577894	0.02772026
334500	-2.34762	-21.1786	18.8309	0.02159583	0.002125301	0.0006546256	0.01688316	0.04657761	0.02041387	0.1480928	0.0004028285
335000	1.01292	-18.8382	19.8511	0.04879148	0.0004777419	0.0008283138	0.007478657	0.04298295	0.04258582	0.009902425	0.05268846
335500	-2.33665	-19.3927	17.0561	0.07171626	0.00143671	0.003568417	0.03348804	0.02360943	0.01988001	0.1439045	0.04788487
336000	-4.76925	-20.1281	15.3589	0.07223252	0.001028147	0.004784518	0.09532372	0.02191066	0.05433257	0.110578	0.07015925
336500	-3.38131	-20.1829	16.8016	0.06844648	0.004225926	0.001466719	0.03810524	0.03663478	0.040448	0.1424544	0.02643251
337000	-3.91139	-19.9968	16.0855	0.08044484	0.003174439	1.004743e-05	0.02984009	0.1130072	0.109255	0.04742106	0.01086764
337500	-7.9961	-19.1921	11.1959	0.2192126	0.001653115	0.00545306	0.009854745	0.04569838	0.2815546	0.03642625	0.03864268
338000	-6.50175	-20.5171	14.0153	0.1795907	0.0003005862	0.01746897	0.005296327	0.07317088	0.04261033	0.1617851	0.01730499
338500	-2.06146	-18.7513	16.6898	0.01335025	0.001607464	4.621809e-05	0.07400893	0.01435412	0.1528189	0.1048276	0.002788681
339000	-1.14751	-19.1576	18.0101	0.08702847	0.0004415567	0.003970473	0.03761676	0.01456493	0.002631688	0.1079149	0.04361957
339500	-6.31017	-21.5676	15.2574	0.1308304	0.0009266113	0.009419643	0.06141176	0.1225256	0.0005349314	0.05571901	0.05405406
340000	1.26552	-17.9873	19.2528	0.02231556	0.0001035246	0.0003716452	0.02567795	0.02926579	0.08792295	0.03807594	0.03191943
340500	-6.66032	-21.4646	14.8043	0.1220642	0.001218748	0.01202714	0.01014535	0.0818664	0.09711406	0.1274434	0.006200642
341000	-3.3903	-21.3383	17.948	0.01194933	0.001342965	0.002005457	0.06486397	0.009530654	0.04264881	0.07420269	0.09434716
341500	-6.34866	-20.3049	13.9562	0.04063758	0.001970263	0.001677692	0.1337338	0.08300859	0.1631592	0.06258906	0.013706
342000	-4.55289	-20.7208	16.1679	0.03138398	0.00239622	0.0005422661	0.02951037	0.1149069	0.0163516	0.07932824	0.1154759
342500	-1.0055	-20.3824	19.3769	0.01936762	0.001221173	0.0005971817	0.008132236	0.05387613	0.002294613	0.0339379	0.1100187
343000	-6.51085	-19.442	12.9311	0.116214	0.0005147259	0.004150582	0.05057039	0.1969069	0.1139797	0.01299421	0.05640523
343500	-0.219953	-20.8835	20.6635	0.03141618	0.001259775	0.001365147	0.0001944198	0.04477449	0.01052093	0.07261877	0.002966287
344000	-4.57882	-19.8103	15.2314	0.05787875	0.003260489	0.001405996	0.01558883	0.1105458	0.05229797	0.1716936	0.02404982
344500	0.320983	-18.2083	18.5293	0.009689866	3.067474e-05	0.001022387	0.008390278	0.06871669	0.0008897727	0.1370493	0.04603789
345000	-0.502409	-17.6433	17.1409	0.01330924	6.924961e-05	0.0004373805	0.01303227	0.05016017	0.03346904	0.155892	0.07487979
345500	-9.5814	-20.1504	10.569	0.1502186	0.002232342	0.004161415	0.06507791	0.2062071	0.09367668	0.1129993	0.03526737
346000	-9.67142	-23.0893	13.4179	0.01957188	0.003325152	0.0005225604	0.02683055	0.3371436	0.04218739	0.09104553	0.006770849
346500	-2.11218	-18.6476	16.5354	0.01782517	0.0005917837	0.0001250884	0.0245466	0.066754	0.07748937	0.01936229	0.1648266
347000	-7.96707	-22.5483	14.5812	0.1847072	0.002083191	0.01044526	0.01947767	0.1040226	0.0006698259	0.04821145	0.09961595
347500	-0.58596	-18.328	17.742	0.01342994	0.0004410492	0.0007289119	0.02044681	0.09176629	0.02170329	0.09211925	0.0705562
348000	1.86312	-18.1979	20.061	0.02238346	0.0006812087	0.0005123593	0.005683726	0.04141146	0.01727514	0.05954706	0.0477473
348500	-1.92434	-19.9857	18.0614	0.02365547	0.001361305	0.0007114124	0.01572022	0.001079774	0.07888113	0.1464395	0.02737377
349000	-7.98403	-22.7477	14.7636	0.0626038	0.005420664	0.004538332	0.05585661	0.1036339	0.06997274	0.1044949	0.05359041
349500	-6.99132	-23.5311	16.5397	0.02688697	0.00322787	0.00225135	0.06469986	0.1566111	0.03384097	0.05907945	0.02470821
350000	-7.40549	-20.9406	13.5351	0.08982968	0.002020963	0.0002249975	0.04729778	0.1456856	0.06953633	0.0185008	0.148442
350500	-5.91529	-20.5751	14.6598	0.04892208	0.002328937	0.003348503	0.04868278	0.1488957	0.05305797	0.1129431	0.04712551
351000	-5.87453	-19.1354	13.2609	0.104031	0.004019613	0.002574229	0.006670742	0.02534963	0.005809862	0.3327366	0.05405549
351500	0.580071	-18.773	19.3531	0.002734319	0.001217315	1.568312e-05	0.001559298	0.05201936	0.01252594	0.1507436	0.00982478
352000	-0.164926	-18.5937	18.4287	0.00300397	0.0005338452	0.0001853144	0.09297182	0.003146706	0.1409045	0.02731808	0.008791736
352500	-5.11047	-18.9404	13.8299	0.05188882	0.002095682	0.002211708	0.03249408	0.04413648	0.09814674	0.2490983	0.02672528
353000	1.05234	-19.1383	20.1906	0.05462046	0.0001141265	0.001477931	0.01740869	0.03334062	0.0009934769	0.04758252	0.03322398
353500	-4.41994	-18.9862	14.5663	0.1326902	0.0009889971	0.003840246	0.008223785	0.1386801	0.0997731	0.01788911	0.06789236
354000	0.977814	-20.7823	21.7602	0.05123199	0.0004655618	0.0002614251	0.001030805	0.004001117	0.002204235	0.01845851	0.03263166
354500	2.27571	-19.1157	21.3914	0.05874465	0.0006434931	0.00183042	0.01014219	0.007394079	0.02576413	0.02222238	0.001981435
355000	-5.66238	-20.3879	14.7255	0.1316734	0.0008983616	0.003451291	0.04610523	0.1244784	0.000741418	0.105009	0.04966078
355500	-1.34064	-21.1773	19.8367	0.04750214	0.001402997	0.002737568	0.03017074	0.03313254	0.02126861	0.06786286	0.002381217
356000	-2.39454	-20.1872	17.7927	0.1333566	0.003158985	0.008917054	0.002395003	0.009571882	0.01733433	0.1331562	0.0007688144
356500	-5.71847	-23.5167	17.7982	0.1283585	0.004912471	0.009742834	0.04437933	0.01063412	0.03281277	0.07439831	0.003144841
357000	-1.32479	-18.7301	17.4053	0.03743317	0.001112032	0.0006326859	0.01631276	0.02083957	0.08751794	0.1227793	0.04139822
357500	-4.23341	-18.9965	14.7631	0.1381225	0.0007706431	0.003930586	0.05537346	0.02808892	0.1269349	0.09203887	0.01488008
358000	-5.73261	-21.1324	15.3998	0.1931477	0.001577945	0.006234359	0.07517936	0.02955933	0.01548711	0.05831181	0.04880733
358500	-11.7644	-19.4065	7.64207	0.04211496	0.004344427	0.00396347	0.1461313	0.02804656	0.09904575	0.4202215	0.07232156
359000	-7.43624	-19.0893	11.653	0.116655	0.001093162	0.005392819	0.02507266	0.1486084	0.2128099	0.04994655	0.05606214
359500	-5.2978	-21.0652	15.7674	0.1065234	0.003398473	0.002828533	0.01319762	0.09001053	0.02862139	0.06742963	0.09791207
360000	0.885239	-17.7911	18.6764	0.01248464	0.0003655759	0.0001341563	0.009880045	0.01682615	0.03222406	0.1524716	0.04008777
360500	-1.24861	-21.5414	20.2928	0.01255198	0.001899578	0.0003585581	0.06078283	0.03817311	0.02201459	0.04727701	0.000596269
361000	-1.66448	-19.2638	17.5993	0.09354854	0.003058711	0.003793634	0.00936141	0.001963377	0.009188657	0.1873505	0.01006223
361500	-7.47826	-19.7334	12.2552	0.3106343	0.00228807	0.005752359	0.01837586	0.1100264	0.1214521	0.01082515	0.006179611
362000	-1.08987	-18.2256	17.1357	0.01552394	0.0004621203	0.0002670643	0.02811649	0.1227165	0.09927754	0.02845317	0.04669169
362500	-0.111337	-18.4472	18.3358	0.0002666344	0.001971971	0.0003201964	0.009822794	0.03499672	0.02749161	0.1342375	0.07239408
363000	0.300329	-17.4839	17.7842	0.001998508	0.001213828	0.0002725535	0.002139545	0.05922867	0.05032715	0.1269971	0.06690594
363500	-0.649795	-18.4864	17.8366	0.06103354	5.672849e-05	0.001565339	0.0283917	0.02539106	0.1184467	0.02515806	0.04642126
364000	-1.33008	-19.8698	18.5397	0.06324814	0.0005362026	0.001603856	0.03076049	0.06113455	0.01873176	0.03342809	0.06186459
364500	-3.86097	-21.0463	17.1853	0.08169983	0.00516605	0.0005371372	0.01451823	0.05874517	0.08892994	0.07272644	0.0167036
365000	0.840619	-20.0651	20.9057	0.02620841	5.168352e-05	0.00206611	0.03060127	0.03982412	0.003025516	0.03269847	0.01853124
365500	0.0728401	-19.0538	19.1267	0.007959053	0.001358545	0.0004257243	0.0006073923	0.01431476	0.04534616	0.1174104	0.05453698
366000	-1.83589	-19.2822	17.4463	0.1064406	0.001268906	0.003140491	0.005961501	0.02996833	0.1437272	0.02096959	0.01450247
366500	-1.98872	-18.3982	16.4095	0.01425421	0.001300997	0.0001567186	0.01953147	0.04129153	0.08023196	0.1396815	0.08137024
367000	-1.37985	-20.937	19.5572	0.0597067	0.001411162	0.0006251597	0.00703502	0.03114672	0.03728513	0.01832903	0.0648958
367500	-3.76387	-20.4752	16.7113	0.0465019	0.004341508	0.0007317541	0.01290224	0.08311852	0.04301493	0.1030498	0.06906652
368000	-5.43259	-20.1598	14.7272	0.01402023	0.000892957	0.0006037295	0.1204988	0.08087192	0.2025071	0.03388426	0.00865153
368500	-4.23643	-19.3244	15.0879	0.08943489	0.002017437	0.002904125	0.03613994	0.05610755	0.05936171	0.1337045	0.06422573
369000	-3.81963	-21.284	17.4644	0.1175723	0.0002505937	0.006822273	0.03542537	0.05238323	0.03286831	0.07565601	0.004094989
369500	-3.7132	-21.3702	17.657	0.05280641	0.0006111167	0.0006897894	0.1170944	0.05754338	0.05713549	0.02805213	0.001508548
370000	3.64134	-18.1888	21.8302	0.03435783	0.0001686202	0.0002273307	0.003812909	0.0240046	0.01920756	0.00582759	0.0191775
370500	0.327362	-18.5442	18.8715	0.0008905687	7.851776e-05	0.0001428954	0.04263555	0.006525035	0.1139858	0.04996919	0.04048953
371000	-7.6465	-21.1076	13.4611	0.1018551	0.001994284	0.0008040141	0.02365972	0.2386621	0.07463097	0.06291024	0.02072284
371500	0.992463	-18.1005	19.093	0.01650555	0.0005195386	4.955614e-05	0.01712032	0.04166708	0.08994562	0.005331686	0.07250553
